Cheat,NTX,NTY,NTZ,LCX,LCY,LCZ,RCX,RCY,RCZ,MEX,MEY,MEZ,Faces,Dir,NotVis,Vis ,VisCount,FirstObj,SecondObj,Tob
1,324.186,291.479,2.15499,359.801,296.971,-25.7189,283.699,320.78,-0.00818507,309.151,265.947,-7.28769,1,0,00:00.0,00:00.0,0,1,0,0
1,326.569,346.146,-13.0011,370.943,326.335,-25.5305,285.7,356.474,-3.04474,309.009,292.621,2.42832,1,0,00:00.0,00:00.0,0,1,0,0
1,325.367,348.163,-12.5894,369.265,328.193,-25.8585,285.073,357.587,-3.58271,309.485,292.377,2.28073,1,0,00:00.0,00:00.0,0,1,0,0
1,323.781,340.42,-11.3921,366.559,321.902,-26.2738,283.115,354.013,-2.43039,306.548,289.233,1.15266,1,0,00:00.0,00:00.0,0,1,0,0
1,336.128,286.034,-0.476524,390.683,312.263,-26.5039,311.135,299.696,-16.9525,357.309,250.606,10.2867,1,0,55:35.0,00:00.0,1,1,0,0
1,337.974,329.643,-8.69121,374.518,343.749,-23.5368,300.314,313.196,-0.0641589,357.208,275.085,-2.28573,1,0,55:35.0,00:00.0,1,1,0,0
1,358.794,309.787,6.41052,412.752,318.481,-28.2739,307.428,326.516,-5.71047,357.266,283.565,-4.78265,1,0,00:00.0,00:00.0,0,1,0,0
1,305.501,332.997,-3.8831,356.603,345.978,-16.3949,313.386,347.961,-31.1149,325.9,291.362,26.728,1,0,00:00.0,00:00.0,0,1,0,0
1,381.453,310.971,-14.094,432.55,311.544,-30.9192,326.043,310.804,0.898608,380.387,250.772,-1.50481,1,0,31:52.0,00:00.0,1,1,0,0
1,396.601,314.628,-10.3481,446.015,314.559,-30.7483,340.526,323.935,0.993275,389.896,255.758,-3.5522,1,0,31:52.0,00:00.0,1,1,0,0
1,391.645,317.376,-10.28,439.689,318.197,-30.6966,335.649,327.136,1.67789,384.744,259.973,-4.11739,1,0,31:52.0,00:00.0,1,1,0,0
1,393.058,317.169,-9.78092,443.112,319.628,-32.2345,335.591,327.778,1.17761,386.394,261.055,-3.94084,1,0,31:52.0,00:00.0,1,1,0,0
1,396.133,316.329,-9.61396,445.532,316.456,-31.0321,338.103,326.76,1.36684,388.145,258.624,-4.16648,1,0,31:52.0,00:00.0,1,1,0,0
1,384.259,309.595,-10.0108,433.794,311.343,-27.6693,335.904,316.205,-1.00083,382.433,254.182,-0.664508,1,0,31:52.0,00:00.0,1,1,0,0
1,354.088,355.693,-19.4056,403.073,351.201,-32.5888,300.198,351.571,1.77638,352.908,291.226,-0.346014,1,0,31:52.0,00:00.0,1,1,0,0
1,388.675,318.332,-12.8613,434.272,319.604,-29.4575,336.864,320.318,1.95501,386.478,261.919,-2.7207,1,0,31:52.0,00:00.0,1,1,0,0
1,359.575,317.083,-13.0801,406.124,317.246,-31.4109,308.625,321.949,0.727126,355.835,262.228,-1.68557,1,0,31:52.0,36:45.0,2,1,0,0
1,368.102,305.158,-11.8722,414.931,305.58,-34.2882,310.237,313.335,2.53625,360.458,249.56,-5.00915,1,0,31:52.0,36:45.0,2,1,0,0
1,355.697,314.06,-13.6734,401.772,314.366,-32.4259,298.877,318.666,2.3367,350.164,253.68,-3.75207,1,0,36:48.0,36:45.0,3,1,0,0
1,339.713,309.923,-11.7159,393.796,310.134,-31.1525,287.935,316.216,-1.24975,336.47,251.634,-0.580549,1,0,36:48.0,36:45.0,3,1,0,0
1,362.405,304.688,-7.26521,417.083,310.314,-32.3044,308.017,316.441,-1.67555,358.834,248.597,-2.30611,1,0,36:48.0,37:37.0,4,1,0,0
1,367.106,301.19,-4.82539,419.883,309.243,-30.7377,311.455,317.148,-1.02736,361.23,246.765,-3.72918,1,0,36:48.0,37:37.0,4,1,0,0
1,363.531,303.087,-4.78233,418.4,311.205,-30.7158,308.578,318.848,-1.68304,358.802,249.248,-3.12359,1,0,37:38.0,37:39.0,6,1,0,0
1,350.143,315.185,-7.91414,406.199,318.854,-30.5583,298.234,327.013,-2.55257,347.084,257.861,-0.950546,1,0,37:38.0,37:39.0,6,1,0,0
1,367.615,300.744,-4.41447,417.918,306.107,-30.5726,310.502,321.648,0.280842,356.626,247.096,-5.03481,1,0,37:38.0,37:39.0,6,1,0,0
1,338.332,318.791,-7.4161,398.644,320.38,-30.4071,288.503,331.342,-4.25294,335.878,261.641,0.456804,1,0,37:38.0,37:39.0,6,1,0,0
1,327.985,305.484,4.86584,371.473,311.44,-35.0761,294.028,324.229,-9.68686,325.283,281.773,-2.15276,1,0,00:00.0,00:00.0,0,1,0,0
1,368.088,303.522,-6.82041,412.627,308.917,-38.1745,319.779,312.711,-0.652211,366.664,260.681,-5.71392,1,0,00:00.0,00:00.0,0,1,0,0
1,381.154,309.795,-10.0066,426.337,313.604,-33.4187,326.83,313.765,1.63324,378.794,256.364,-5.29102,1,0,41:52.0,41:53.0,2,1,0,0
1,354.094,322.536,-11.3285,404.494,319.524,-30.5933,306.91,329.731,-2.3424,349.892,267.455,0.229384,1,0,41:52.0,41:53.0,2,1,0,0
1,353.394,322.292,-11.7251,405.305,319.798,-30.9525,306.415,330.172,-2.39789,349.946,264.269,0.475886,1,0,41:52.0,41:53.0,2,1,0,0
1,356.453,320.549,-11.2713,406.084,320.293,-30.8177,309.298,330.385,-1.41991,352.537,264.477,-0.366128,1,0,42:04.0,42:05.0,4,1,0,0
1,357.595,320.519,-11.6293,407.77,321.066,-31.6613,310.548,330.573,-1.72603,354.216,264.014,-0.105153,1,0,42:13.0,42:13.0,8,1,0,0
1,364.714,317.889,-11.762,413.863,319.096,-31.7902,314.344,326.365,-0.264435,360.894,260.961,-1.46018,1,0,42:13.0,42:13.0,8,1,0,0
1,370.173,318.416,-12.4436,418.1,318.792,-31.3155,319.479,325.134,0.374359,366.009,261.213,-1.63542,1,0,42:13.0,42:13.0,8,1,0,0
1,369.856,318.864,-11.6092,417.606,320.383,-31.4029,319.597,327.441,0.256652,365.65,262.612,-1.92073,1,0,42:13.0,42:13.0,8,1,0,0
1,368.888,320.696,-12.1222,416.715,321.456,-31.0193,318.635,328.08,0.397749,364.999,264.182,-1.7393,1,0,42:13.0,42:13.0,8,1,0,0
1,320.184,320.096,-10.8933,376.474,316.795,-31.2416,280.07,332.392,-5.90892,315.692,265.476,3.85267,1,0,42:13.0,42:13.0,8,1,0,0
1,324.68,330.035,-12.9063,383.475,326.453,-31.2188,283.106,337.747,-6.03816,323.911,274.15,4.90142,1,0,42:40.0,42:41.0,10,1,0,0
1,346.701,303.26,-7.81965,398.655,309.78,-30.0338,301.388,312.771,-3.79632,349.213,250.311,0.571298,1,0,42:40.0,42:41.0,10,2,1,0
1,370.017,314.31,-11.5472,419.164,318.871,-32.2667,319.663,318.213,-0.640393,371.714,258.493,-1.35186,1,0,42:40.0,42:41.0,10,1,0,0
1,374.615,291.157,-6.43869,417.514,291.752,-28.2058,349.424,298.508,-8.71684,380.194,256.956,4.658,1,0,42:40.0,42:41.0,10,1,0,0
1,362.422,305.253,-8.66415,421.171,313.054,-32.0724,324.102,307.038,-9.62234,373.713,256.249,6.03003,1,0,42:40.0,42:41.0,10,1,0,0
1,351.7,346.123,-22.5344,404.534,339.675,-26.9825,310.082,332.771,-1.24593,356.715,288.821,5.2389,1,0,42:40.0,42:41.0,10,1,0,0
1,357.27,335.488,-16.2849,410.456,331.183,-29.5813,313.533,332.124,-3.3,358.609,277.695,3.40901,1,0,42:40.0,42:41.0,10,1,0,0
1,357.977,322.019,-14.2202,409.289,319.608,-32.2111,309.92,325.699,-1.93536,355.587,263.274,1.18019,1,0,42:40.0,42:41.0,10,1,0,0
1,355.108,335.17,-16.8742,408.716,331.104,-30.0318,311.103,333.874,-2.56183,356.344,277.465,3.37274,1,0,42:40.0,42:41.0,10,1,0,0
1,356.885,331.955,-15.8536,410.628,326.763,-30.3221,313.805,333.632,-3.29548,356.148,272.897,3.5905,1,0,42:40.0,42:41.0,10,1,0,0
1,330.722,335.367,-15.879,387.149,328.677,-29.4116,292.949,337.286,-5.93692,330.201,277.396,6.5433,1,0,42:40.0,42:41.0,10,1,0,0
1,384.915,310.784,-12.8544,436.061,309.772,-33.2667,331.589,316.392,0.18124,380.855,253.136,-1.91755,1,0,42:40.0,42:41.0,10,1,0,0
1,379.718,310.975,-11.8359,429.855,311.426,-30.8161,328.51,318.621,-0.469654,376.458,254.076,-1.04804,1,0,42:40.0,42:41.0,10,1,0,0
1,377.473,314.553,-12.6896,428.609,314.734,-31.3498,326.107,321.532,-0.681061,374.638,256.616,-0.462493,1,0,42:40.0,42:41.0,10,1,0,0
1,376.37,315.117,-12.4347,426.413,314.417,-30.8244,326.349,323.85,-0.653679,372.044,257.281,-0.558324,1,0,42:40.0,42:41.0,10,1,0,0
1,377.099,317.912,-13.1124,428.174,316.273,-30.8506,326.289,324.662,-0.516401,372.828,258.752,-0.335387,1,0,42:40.0,42:41.0,10,1,0,0
1,374.762,308.999,-10.649,425.172,312.131,-31.4367,323.875,318.645,-0.833604,371.284,253.731,-1.54269,1,0,42:40.0,42:41.0,10,1,0,0
1,363.393,313.433,-11.5261,417.135,314.086,-32.0529,316.019,323.529,-2.72395,360.425,257.501,0.882052,1,0,42:40.0,42:41.0,10,1,0,0
1,322.62,332.826,-11.5175,383.495,321.037,-29.7765,284.174,345.788,-7.94367,314.654,273.239,6.25144,1,0,42:40.0,42:41.0,10,1,0,0
1,327.069,329.946,-10.1564,387.113,318.305,-28.9067,287.892,347.201,-6.86659,317.807,273.353,4.94847,1,0,42:40.0,42:41.0,10,1,0,0
1,324.664,329.527,-9.40545,384.905,318.201,-28.6125,287.252,347.835,-7.37826,314.632,272.359,5.0429,1,0,42:40.0,42:41.0,10,1,0,0
1,323.101,329.731,-8.98401,383.65,318.783,-28.4947,286.736,349.212,-7.64633,313.45,274.272,5.21747,1,0,42:40.0,42:41.0,10,1,0,0
1,336.074,321.956,-9.7099,393.45,310.292,-27.5387,296.729,338.546,-5.54692,324.988,266.687,3.63225,1,0,42:40.0,42:41.0,10,1,0,0
1,336.847,342.04,-12.3092,395.385,331.117,-28.5763,296.525,352.066,-5.92109,329.335,282.674,4.96564,1,0,42:40.0,42:41.0,10,1,0,0
1,328.288,335.623,-10.5944,388.284,325.272,-28.3982,291.411,349.441,-7.48563,320.706,277.754,5.57991,1,0,42:40.0,42:41.0,10,1,0,0
1,327.738,335.403,-9.92641,387.612,326.021,-28.6812,290.221,351.006,-7.33866,320.337,278.358,5.24953,1,0,42:40.0,42:41.0,10,1,0,0
1,325.297,328.829,-9.01305,385.014,320.37,-28.3474,288.919,345.405,-7.47557,317.612,273.023,5.05461,1,0,42:40.0,42:41.0,10,1,0,0
1,361.155,318.903,-11.0796,415.399,317.562,-29.4505,314.062,329.08,-2.71107,357.48,262.5,1.28175,1,0,42:40.0,42:41.0,10,1,0,0
1,370.311,313.892,-10.0237,422.838,316.659,-30.9514,320.208,324.536,-1.78545,366.609,257.757,-0.618286,1,0,42:40.0,42:41.0,10,1,0,0
1,368.917,312.28,-10.2812,420.416,315.416,-30.5782,320.072,322.601,-1.56747,366.07,256.425,-0.544119,1,0,42:40.0,42:41.0,10,1,0,0
1,370.665,311.101,-10.7402,422.646,312.164,-31.2994,321.028,321.774,-1.34717,365.5,255.856,-0.691977,1,0,42:40.0,42:41.0,10,1,0,0
1,365.061,313.855,-10.6463,417.728,313.955,-30.7861,316.267,324.05,-2.0712,360.948,256.993,0.0797969,1,0,42:40.0,42:41.0,10,1,0,0
1,364.647,313.908,-9.61828,417.204,316.397,-30.529,317.357,325.284,-2.58017,361.373,257.743,0.159699,1,0,42:40.0,42:41.0,10,1,0,0
1,366.808,319.127,-11.7095,420.431,318.412,-31.3832,316.804,326.834,-1.97574,363.378,260.612,0.144441,1,0,42:40.0,42:41.0,10,1,0,0
1,364.285,318.868,-10.6521,417.61,319.816,-30.7237,316.73,328.917,-2.77265,361.357,261.193,0.694476,1,0,42:40.0,42:41.0,10,1,0,0
1,365.039,314.25,-10.2003,418.272,315.507,-30.8864,317.074,325.615,-2.32991,361.329,258.416,-0.0111873,1,0,42:40.0,42:41.0,10,1,0,0
1,381.787,328.09,-11.6468,435.612,328.258,-31.3012,332.076,334.934,-2.45285,379.761,267.409,0.736928,1,0,42:40.0,42:41.0,10,1,0,0
1,369.988,324.059,-11.0632,425.192,323.717,-30.3829,323.751,332.908,-3.303,367.344,264.054,1.38215,1,0,42:40.0,42:41.0,10,1,0,0
1,362.115,314.042,-9.6806,417.768,315.186,-30.2813,316.74,324.673,-3.98084,359.489,255.993,1.59534,1,0,42:40.0,42:41.0,10,1,0,0
1,304.273,311.727,-8.63005,354.227,311.276,-28.6167,259.56,322.698,-2.24625,298.851,261.841,-0.270306,1,0,42:40.0,42:41.0,10,1,0,0
1,355.689,327.784,-12.8879,406.229,327.619,-32.9303,306.888,334.688,-1.29676,352.383,269.698,-0.306789,1,0,42:40.0,42:41.0,10,1,0,0
1,357.395,326.887,-12.0216,408.431,327.066,-30.9909,309.511,334.507,-1.80575,354.543,268.135,0.369095,1,0,42:40.0,42:41.0,10,1,0,0
1,357.3,325.562,-11.4116,407.919,326.717,-30.6026,308.669,333.601,-1.29613,354.454,267.32,-0.31004,1,0,42:40.0,42:41.0,10,1,0,0
1,358.878,326.486,-11.9799,409.2,328.225,-30.9717,310.082,334.304,-1.09581,356.212,268.532,-0.321189,1,0,42:40.0,42:41.0,10,1,0,0
1,343.719,315.053,-9.23052,397.284,316.244,-29.9758,299.603,326.554,-3.87843,340.292,259.558,1.45734,1,0,42:40.0,42:41.0,10,1,0,0
1,403.814,327.63,-12.7815,454.332,326.755,-30.9071,349.403,332.976,1.25024,398.668,267.504,-2.52315,1,0,42:40.0,42:41.0,10,1,0,0
1,378.025,297.678,-9.19472,424.454,302.748,-28.3682,328.806,303.813,-0.161994,376.87,245.554,-2.0009,1,0,42:40.0,42:41.0,10,1,0,0
1,393.678,310.309,-10.3631,434.458,318.188,-32.0509,339.063,313.194,2.91585,392.906,256.064,-5.58654,1,0,42:40.0,42:41.0,10,1,2,0
1,390.608,298.786,-7.62257,432.758,308.371,-31.2123,337.745,306.367,1.68458,388.631,247.42,-5.40001,1,0,42:40.0,42:41.0,10,1,0,0
1,389.678,295.28,-11.3495,424.214,299.925,-31.3312,335.863,299.53,5.53026,386.321,247.39,-7.64564,1,0,42:40.0,42:41.0,10,2,1,0
1,379.832,292.613,-8.86936,417.789,298.247,-31.4392,329.874,299.31,2.3382,376.969,245.645,-5.67519,1,0,42:40.0,42:41.0,10,2,1,0
1,384.623,293.163,-8.07144,422.962,299.511,-31.4273,333.925,298.463,2.43342,382.271,245.518,-6.09891,1,0,42:40.0,42:41.0,10,2,1,0
1,383.907,292.624,-7.2822,423.063,299.232,-31.1562,332.637,298.237,2.12415,381.264,245.294,-6.1878,1,0,42:40.0,42:41.0,10,2,1,0
1,373.936,292.779,-7.66536,417.786,297.85,-31.7241,326.664,299.211,-0.822374,372.69,245.449,-3.23323,1,0,42:40.0,42:41.0,10,1,0,0
1,388.592,310.237,-11.7562,438.213,314.009,-33.9298,337.907,313.098,-0.710634,389.353,253.51,-1.93901,1,0,42:40.0,42:41.0,10,1,0,0
1,358.44,320.684,-10.4185,411.734,323.419,-26.191,309.049,320,-1.54052,359.314,263.512,-0.00194175,1,0,42:40.0,42:41.0,10,1,0,0
1,368.195,326.932,-11.6707,419.89,326.671,-30.8502,317.242,332.058,-0.959242,365.694,268.667,-0.992481,1,0,42:40.0,42:41.0,10,1,0,0
1,373.233,323.629,-10.9646,422.299,325.752,-30.639,322.082,330.952,-0.458428,370.261,266.104,-1.47778,1,0,42:40.0,42:41.0,10,1,0,0
1,371.992,323.818,-11.2549,421.572,327.089,-30.931,321.109,330.847,-0.321106,369.676,266.845,-1.48573,1,0,42:40.0,42:41.0,10,1,0,0
1,373.021,325.08,-11.4308,422.607,327.441,-30.6363,322.12,331.719,-0.349882,370.379,266.696,-1.28152,1,0,42:40.0,42:41.0,10,1,0,0
1,372.853,323.855,-10.9499,422.751,326.772,-30.8074,321.406,331.21,-0.43527,370.209,265.622,-1.4544,1,0,42:40.0,42:41.0,10,1,0,0
1,362.097,334.018,-14.519,419.025,331.896,-23.7207,332.155,326.834,-6.85539,367.771,285.327,6.91187,1,0,42:40.0,42:41.0,10,1,0,0
1,302.314,344.505,-16.9979,353.907,338.273,-21.6823,280.168,337.777,-8.05004,306.586,293.831,9.71626,1,0,42:40.0,42:41.0,10,1,0,0
1,359.798,309.886,-8.43254,413.404,308.148,-21.9676,309.271,312.983,-1.06188,360.718,256.647,-0.531233,1,0,42:40.0,42:41.0,10,1,0,0
1,388.209,291.692,-0.59428,440.417,299.599,-26.6677,337.57,302.861,-3.18106,386.278,251.894,-3.11053,1,0,42:40.0,42:41.0,10,2,1,0
1,402.58,350.105,-16.1365,448.105,345.214,-29.0192,342.002,348.827,4.38137,397.863,289.116,-3.89448,1,0,42:40.0,42:41.0,10,1,0,0
1,402.029,301.367,-10.4728,440.499,307.411,-31.0236,349.484,304.981,3.47352,400.807,251.39,-5.83396,1,0,42:40.0,42:41.0,10,2,1,0
1,401.885,299.356,-9.98236,440.147,307.876,-30.995,349.671,302.047,3.24224,401.969,251.539,-5.80451,1,0,42:40.0,42:41.0,10,2,1,0
1,401.908,299.355,-9.00834,441.459,308.143,-31.1689,349.365,302.764,2.68777,401.562,251.126,-5.73483,1,0,42:40.0,42:41.0,10,2,1,0
1,349.144,323.96,-12.2745,394.654,321.544,-25.5688,316.3,326.856,-4.12109,349.499,278.42,4.00471,1,0,42:40.0,42:41.0,10,1,0,0
1,383.19,327.993,-16.0374,429.914,327.865,-37.4234,333.665,329.818,0.940527,381.83,274.995,-2.42927,1,0,42:40.0,42:41.0,10,1,0,0
1,389.552,334.072,-10.7372,446.58,327.797,-20.2571,337.016,331.756,-1.03495,387.693,279.727,1.00533,1,0,42:40.0,42:41.0,10,1,0,0
1,386.045,318.014,-9.88009,439.171,315.666,-27.1828,333.854,319.92,-1.35546,383.02,264.81,-0.824505,1,0,42:40.0,42:41.0,10,1,0,0
1,394.551,326.882,-12.0131,444.669,325.409,-29.5333,340.281,326.348,0.517743,393.483,270.148,-2.1238,1,0,42:40.0,42:41.0,10,1,0,0
1,386.753,345.186,-13.9276,437.747,340.463,-29.2724,334.194,343.252,0.0682579,385.11,284.585,-0.750773,1,0,42:40.0,42:41.0,10,1,0,0
1,372.861,338.499,-14.3126,429.305,334.032,-30.557,323.775,338.666,-2.26978,371.769,279.134,1.50206,1,0,42:40.0,42:41.0,10,1,0,0
1,385.731,337.054,-12.403,435.197,335.407,-30.0826,333.433,339.321,-0.148109,383.265,276.61,-1.29724,1,0,42:40.0,42:41.0,10,1,0,0
1,390.086,339.608,-12.6958,438.876,337.387,-30.0476,336.11,341.681,1.15564,385.399,278.351,-2.52395,1,0,42:40.0,42:41.0,10,1,0,0
1,390.664,333.567,-11.0598,438.339,332.924,-30.1568,336.605,340.813,1.24123,383.648,277.736,-3.06844,1,0,42:40.0,42:41.0,10,1,0,0
1,404.144,349.395,-15.0285,451.898,345.305,-29.3343,344.42,342.89,2.99904,404.11,285.635,-3.30285,1,0,42:40.0,42:41.0,10,1,0,0
1,395.595,320.116,-11.9923,443.091,322.678,-29.937,347.383,324.161,-0.304354,394.672,265.085,-0.962973,1,0,42:40.0,42:41.0,10,1,0,0
1,375.259,316.165,-11.294,424.73,317.33,-30.6782,330.952,323.047,-2.7101,373.892,262.458,1.06049,1,0,42:40.0,42:41.0,10,1,0,0
1,368.885,328.994,-13.9971,419.043,327.902,-33.8673,316.498,335.509,-0.281647,364.068,269.902,-0.977758,1,0,42:40.0,42:41.0,10,1,0,0
1,382.208,333.883,-12.3369,430.252,335.479,-31.5718,325.499,339.278,1.51919,377.921,273.252,-3.13667,1,0,42:40.0,42:41.0,10,1,0,0
1,375.03,331.596,-11.4599,425.782,332.56,-30.1996,321.967,339.447,0.100081,370.66,271.409,-1.67748,1,0,42:40.0,42:41.0,10,1,0,0
1,378.806,327.96,-11.0603,430.506,329.986,-30.3421,327.619,336.184,-1.03029,375.473,269.532,-0.612575,1,0,42:40.0,42:41.0,10,1,0,0
1,382.126,324.235,-11.4511,432.439,325.739,-31.2372,327.995,332.195,0.449656,377.585,265.291,-2.31263,1,0,42:40.0,42:41.0,10,1,0,0
1,381.95,326.071,-10.9045,431.091,329.476,-30.5506,329.019,333.364,0.463263,378.393,267.984,-2.34202,1,0,42:40.0,42:41.0,10,1,0,0
1,382.368,323.163,-10.1251,431.604,326.74,-30.8918,329.548,333.12,0.074451,377.617,265.284,-2.37558,1,0,42:40.0,42:41.0,10,1,0,0
1,381.144,324.046,-10.8902,431.379,324.832,-30.4348,328.136,332.618,0.147465,375.675,265.131,-2.0343,1,0,42:40.0,42:41.0,10,1,0,0
1,363.334,321.114,-10.9536,411.509,322.605,-29.3677,312.908,325.63,-0.305542,362.226,266.202,-1.30474,1,0,42:40.0,42:41.0,10,1,0,0
1,369.263,311.135,-10.3852,416.819,313.802,-31.3374,316.367,318.123,0.563359,365.001,256.555,-2.88101,1,0,42:40.0,42:41.0,10,1,0,0
1,389.997,315.359,-8.94178,442.823,310.334,-21.4348,332.378,317.162,0.584572,384.098,261.91,-1.85213,1,0,57:11.0,58:46.0,2,1,0,0
1,391.708,319.979,-11.86,442.188,316.889,-28.0855,334.205,320.688,1.49748,389.776,265.227,-2.97823,1,0,57:11.0,58:46.0,2,1,0,0
1,405.686,307.873,-6.29692,451.267,308.126,-21.5428,344.757,311.969,2.55443,399.125,255.519,-5.05802,1,0,00:00.0,00:00.0,0,1,0,0
1,407.744,308.794,-9.33588,447.168,309.288,-27.4383,343.337,314.227,6.23782,400.305,253.227,-8.74332,1,0,00:00.0,00:00.0,0,1,0,0
1,401.414,310.65,-7.18469,442.163,314.249,-28.17,340.031,318.883,4.63085,395.216,255.765,-8.19098,1,0,00:00.0,00:00.0,0,1,0,0
1,401.581,309.389,-6.16133,446.807,314.928,-30.1955,341.593,319.147,2.80195,394.697,253.982,-7.29006,1,0,00:00.0,00:00.0,0,1,0,0
1,403.435,302.374,-5.85353,447.363,309.059,-30.0697,341.798,314.329,3.87165,394.102,247.174,-8.39275,1,0,00:00.0,00:00.0,0,1,0,0
1,406.655,304.735,-5.35466,450.537,311.779,-29.4575,345.401,317.639,3.66608,397.62,250.22,-8.23993,1,0,00:00.0,00:00.0,0,1,0,0
1,360.184,313.08,-8.76428,387.655,312.066,-23.3287,312.338,312.315,5.6219,358.019,262.725,-7.96927,1,0,00:00.0,00:00.0,0,1,0,0
1,349.708,305.319,-13.165,404.275,305.424,-31.4504,303.038,310.258,-3.12678,348.658,248.605,2.1079,1,0,07:08.0,07:09.0,6,1,0,0
1,342.043,308.098,-13.2172,397.046,307.728,-30.5707,298.898,311.968,-4.24221,342.991,251.929,2.97724,1,0,07:08.0,07:09.0,6,1,0,0
1,335.799,308.957,-13.6121,394.543,306.095,-30.8692,297.112,313.723,-6.4939,336.841,252.712,5.31555,1,0,07:08.0,07:09.0,6,1,0,0
1,368.096,304.703,-12.8753,423.552,304.587,-30.9807,326.564,310.191,-4.92902,369.115,249.651,3.72639,1,0,07:08.0,07:09.0,6,1,0,0
1,346.116,300.084,-11.053,401.457,301.413,-29.9195,308.221,308.231,-6.55201,346.797,248.086,4.90596,1,0,07:08.0,07:09.0,6,1,0,0
1,366.949,305.097,-12.4105,419.259,306.831,-31.4721,323.593,311.495,-3.7921,366.853,251.986,2.27929,1,0,07:08.0,07:09.0,6,1,0,0
1,376.235,303.133,-13.0632,426.613,303.94,-30.4787,331.399,307.988,-1.97527,375.095,249.793,1.09437,1,0,07:08.0,07:09.0,6,1,0,0
1,334.669,320.258,-13.6142,391.695,316.984,-30.6237,297.249,326.34,-7.07355,334,265.109,6.32744,1,0,07:08.0,07:09.0,6,1,0,0
1,326.414,318.777,-12.3369,385.457,316.048,-29.6756,290.69,325.725,-7.99734,326.626,263.816,6.62444,1,0,07:08.0,07:09.0,6,1,0,0
1,336.466,311.41,-12.7187,392.619,312.53,-32.3755,296.118,317.144,-6.42958,337.732,256.324,5.07987,1,0,07:08.0,07:09.0,6,1,0,0
1,369.459,303.101,-10.5189,420.866,307.017,-31.6433,320.794,309.912,-2.26022,369.179,247.182,-0.0727981,1,0,07:08.0,07:09.0,6,1,0,0
1,379.603,304.185,-11.4733,427.25,307.662,-30.3878,329.251,310.089,0.0866753,377.417,247.567,-1.63,1,0,07:08.0,07:09.0,6,1,0,0
1,366.355,301.722,-11.3369,415.876,303.619,-30.439,317.523,308.996,-0.824993,363.412,245.445,-0.952545,1,0,09:11.0,09:12.0,8,1,0,0
1,392.471,310.636,-10.2113,449.167,314.425,-32.7907,339.619,312.281,-2.54051,395.508,252.888,-0.450758,1,0,09:11.0,09:12.0,8,1,0,0
1,394.041,310.055,-9.18574,450.875,313.156,-31.2499,341.185,314.639,-3.40355,396.335,252.264,0.0369778,1,0,09:11.0,09:12.0,8,1,0,0
1,393.869,312.104,-10.3591,450.831,312.896,-31.079,341.278,315.241,-3.17579,395.466,252.205,0.305738,1,0,09:11.0,09:12.0,8,1,0,0
1,391.484,312.664,-10.5136,450.636,313.179,-31.3581,339.726,315.945,-3.91605,393.505,253.594,1.02,1,0,09:11.0,09:12.0,8,1,0,0
1,390.135,314.158,-9.51368,449.159,315.653,-31.6027,337.08,318.367,-3.72639,391.73,256.068,0.405661,1,0,09:11.0,09:12.0,8,1,0,0
1,383.864,319.471,-11.4084,443.694,318.77,-31.1625,332.722,321.022,-3.98321,386.327,259.291,1.6002,1,0,09:11.0,09:12.0,8,1,0,0
1,385.494,318.807,-11.3776,444.442,317.937,-30.4746,334.797,320.263,-3.81588,387.887,258.09,1.5562,1,0,09:11.0,09:12.0,8,1,0,0
1,388.011,317.055,-11.5857,446.941,315.427,-30.5017,336.539,317.82,-3.59559,389.856,255.314,1.31161,1,0,09:11.0,09:12.0,8,1,0,0
1,397.565,305.548,-8.64328,443.4,309.029,-29.3311,343.543,312.487,1.16181,394.188,248.462,-4.14043,1,0,09:11.0,09:12.0,8,1,0,0
1,376.808,320.088,-12.699,431.99,317.181,-31.0546,327.242,321.773,-2.53578,375.225,261.111,0.821864,1,0,09:11.0,09:12.0,8,1,0,0
1,394.178,314.633,-10.8917,446.549,315.071,-31.5113,338.909,318.482,-0.121949,391.081,257.285,-2.27213,1,0,09:11.0,09:12.0,8,1,0,0
1,391.404,316.379,-11.7155,444.831,314.687,-30.8517,336.462,318.523,-0.358632,388.365,257.732,-1.88702,1,0,09:11.0,09:12.0,8,1,0,0
1,378.393,308.511,-11.5248,433.142,305.514,-30.5883,325.964,311.03,-1.61805,375.244,249.361,-0.705827,1,0,09:11.0,09:12.0,8,1,0,0
1,365.188,297.512,-10.3583,414.341,299.878,-28.6744,320.386,305.33,-2.0028,363.098,246.133,0.3193,1,0,09:11.0,09:12.0,8,1,0,0
1,389.018,298.034,-11.5789,435.327,300.837,-30.9916,341.4,305.026,-0.492571,386.998,247.228,-1.00391,1,0,09:11.0,09:12.0,8,1,0,0
1,353.859,312.878,-11.8554,405.812,309.629,-31.5382,311.497,323.562,-4.28878,348.373,258.951,2.51099,1,0,09:11.0,09:12.0,8,1,0,0
1,351.898,302.322,-11.0406,403.404,298.591,-29.7167,309.107,313.597,-3.2978,345.666,249.357,1.69472,1,0,09:11.0,09:12.0,8,1,0,0
1,348.738,306.609,-11.8342,401.846,304.005,-30.3828,306.671,315.665,-3.87886,345.384,253.704,2.47541,1,0,09:11.0,09:12.0,8,1,0,0
1,340.088,306.773,-11.321,394.871,304.14,-29.8582,301.616,315.595,-5.64677,337.945,254.063,4.01782,1,0,09:11.0,09:12.0,8,1,0,0
